model,r1,r2,r3,r4,optimal
rosesW,2,4,4,5,100.000000
rosesW,2,3,3,4,73.765078
rosesW,2,2,4,4,68.821730
rosesW,3,3,4,4,66.476343
rosesW,3,3,3,4,67.994573
rosesW,3,3,3,4,55.467809
rosesW,3,3,3,4,56.986117
rosesW,3,3,3,4,36.585222
rosesW,2,2,2,3,32.956834
rosesW,3,3,3,4,55.003847
