model,r1,r2,r3,r4,optimal
roses,1,2,3,5,100.000000
roses,3,4,4,5,100.000000
roses,4,4,4,5,1.154628
roses,0,0,0,0,43.570472
roses,0,0,0,1,42.154029
roses,0,0,1,2,53.974189
