model,r1,r2,r3,r4,optimal
monkey,2,3,3,4,100.000000
monkey,3,3,4,4,52.704039
monkey,2,3,3,4,60.608728
monkey,2,3,3,4,48.381670
monkey,2,2,2,2,100.000000
monkey,3,3,3,4,50.811040
monkey,3,3,4,4,28.732690
monkey,2,2,2,2,13.833291
monkey,2,2,2,2,80.288332
monkey,4,4,4,4,71.251870
