model,r1,r2,r3,r4,optimal
rosesW,1,1,2,4,100.000000
rosesW,2,3,3,3,68.854514
rosesW,3,3,3,4,67.398039
rosesW,2,2,2,2,66.371642
rosesW,2,2,2,3,65.295951
rosesW,1,1,2,2,63.851885
rosesW,0,0,0,0,100.000000
rosesW,1,1,1,1,22.843278
rosesW,1,1,1,2,22.638494
rosesW,1,1,1,1,39.891653
