model,r1,r2,r3,r4,optimal
cow,0,2,2,4,100.000000
cow,3,4,4,5,73.598629
cow,3,4,4,5,76.533812
cow,3,3,5,5,75.667931
cow,4,4,4,5,78.185796
cow,3,4,4,5,77.603287
cow,3,4,4,5,77.181189
cow,4,4,5,5,84.413716
