model,r1,r2,r3,r4,optimal
monkey,3,4,4,5,100.000000
monkey,4,4,4,5,52.762291
monkey,4,4,4,5,58.141789
monkey,4,4,4,5,63.863075
monkey,4,4,4,5,59.144086
