model,r1,r2,r3,r4,optimal
cowW,1,2,3,3,100.000000
cowW,2,3,3,4,77.635562
cowW,2,2,3,3,79.181943
cowW,2,2,2,3,81.965984
cowW,2,2,3,4,80.610952
cowW,2,3,4,4,75.716036
