model,r1,r2,r3,r4,optimal
pumpkin,1,1,2,3,100.000000
pumpkin,3,3,4,4,73.008572
pumpkin,1,1,1,1,100.000000
pumpkin,3,3,3,4,70.123655
pumpkin,3,3,3,3,63.017444
pumpkin,1,1,1,1,18.396849
pumpkin,0,0,0,1,79.613586
pumpkin,0,0,0,0,71.780587
pumpkin,0,0,0,0,70.720885
pumpkin,0,0,0,0,100.000000
