model,r1,r2,r3,r4,optimal
roses,1,3,4,5,100.000000
roses,3,3,3,5,55.463039
roses,3,3,3,4,64.050422
roses,3,3,3,4,36.277993
roses,3,3,3,4,53.936144
roses,3,3,3,4,34.239386
roses,3,3,3,4,42.201765
roses,3,3,3,4,64.656753
roses,3,3,5,5,67.622584
roses,2,2,3,4,35.092344
