model,r1,r2,r3,r4,optimal
monkey,2,2,4,5,100.000000
monkey,3,4,4,5,73.469776
monkey,3,3,4,5,76.082641
monkey,3,3,4,5,78.704240
monkey,3,3,4,5,75.578362
monkey,3,3,3,4,76.334341
monkey,3,3,3,4,79.826546
monkey,3,3,3,4,81.697110
monkey,2,3,3,4,80.364811
monkey,2,3,3,4,75.195935
