model,r1,r2,r3,r4,optimal
monkeyW,3,3,3,5,100.000000
monkeyW,4,4,4,5,76.733256
monkeyW,4,4,4,5,72.962857
monkeyW,3,3,4,5,83.781222
monkeyW,3,3,4,5,82.652258
