model,r1,r2,r3,r4,optimal
pumpkinW,1,2,4,4,100.000000
pumpkinW,3,3,3,4,56.955811
pumpkinW,3,3,3,5,53.129312
pumpkinW,3,3,3,4,58.242059
pumpkinW,3,3,4,5,60.038724
pumpkinW,3,3,3,5,66.024779
pumpkinW,2,3,4,4,70.003144
pumpkinW,2,2,3,4,76.896898
pumpkinW,2,2,2,4,51.099697
pumpkinW,2,3,3,4,64.086706
