model,r1,r2,r3,r4,optimal
rosesW,1,2,3,4,100.000000
rosesW,2,2,2,4,76.843676
rosesW,2,2,2,5,55.765531
rosesW,1,1,1,4,75.813426
rosesW,3,3,4,5,74.469960
