model,r1,r2,r3,r4,optimal
pumpkinW,2,4,4,5,100.000000
pumpkinW,4,4,4,5,76.973174
pumpkinW,4,4,4,5,79.362782
pumpkinW,4,4,4,5,78.110487
pumpkinW,4,4,4,5,80.246343
