reduce,ssim
0.010268229022046983,0.9962785124778748
0.02049480757483201,0.99462890625
0.0306658521686011,0.9922072410583496
0.040878547231632145,0.9915943741798401
0.05111623257622036,0.9889821290969849
0.06129283056589104,0.988154411315918
0.0714971955350697,0.9872814893722535
0.08170156050424834,0.9868921279907227
0.09191425556727939,0.9875265479087829
0.10212972732826123,0.9856486797332764
0.11233409229743989,0.9855733990669251
0.12255789415227411,0.9848408460617065
0.13285111345587827,0.9853970408439636
0.1431693230410396,0.9857850193977356
0.15320430943521965,0.9856727004051209
0.16339479091464432,0.9853780508041382
0.17372966068751042,0.9853924155235291
0.18386183150996835,0.9845775604248047
0.1940634197811962,0.9846540331840515
0.2043233187093908,0.9854580998420716
0.2144055089687344,0.9854035019874573
0.22460709723996225,0.9855042338371277
0.23476981173987893,0.9848304152488708
0.24494640972954962,0.9842174768447876
0.2551035708335647,0.983375084400177
0.2652662853334814,0.9830334067344666
0.27539845615593933,0.9824611186981201
0.2855250735824957,0.981875216960907
0.295693341478314,0.9814588546752929
0.30582273560282114,0.9807917714118958
0.31597989670683624,0.9795559406280517
0.3262564558227356,0.9787187337875366
0.3362581218415061,0.9781044363975525
0.3464013994557672,0.9771746039390564
0.3565210751374466,0.9762327671051025
0.3666601877047815,0.9745667934417724
0.376818737157772,0.9724605679512024
0.3869592380740823,0.970250952243805
0.3971247292719498,0.9686870813369751
0.4073929582939968,0.9672446370124816
0.4177778086299772,0.9659843802452087
0.42762259121452767,0.9648009777069092
0.43780335425112454,0.9636021971702575
0.44797023379796747,0.962926721572876
0.4581954240017771,0.9621793508529664
0.4683914588771034,0.9615625619888306
0.4784014549897262,0.9608296751976013
0.4885488976509135,0.9600058197975159
0.49869634031210086,0.9593660831451416
0.5088548897650913,0.9587888598442078
0.5191897595379574,0.9582684278488159
0.5291483867384906,0.9577355742454529
0.5392666740711946,0.956910002231598
0.5494432720608652,0.9565086364746094
0.5595421225079136,0.9559374928474427
0.5696257011162326,0.9554075121879577
0.5797495418448381,0.9547398805618286
0.5898456155939357,0.9536032438278198
0.5999986116510246,0.9533566474914551
0.6101141222857778,0.9525389432907104
0.6201713222635642,0.9515211105346679
0.6302868328983173,0.9505363702774048
0.6403745765535626,0.9499335527420044
0.6503651357805298,0.9493368148803711
0.660404287221636,0.9481879830360412
0.670480924085078,0.9475376963615417
0.6805520075526185,0.9471385598182678
0.6905106347531516,0.94668550491333
0.700574776475815,0.9462284684181214
0.7105764424945854,0.9458121657371521
0.7205364580440939,0.9452447056770324
0.7305242405731105,0.9448760151863098
0.7404009551840951,0.9447579979896545
0.7503387571499972,0.9443825483322144
0.7602251902038096,0.944465970993042
0.7701574387738102,0.9437285304069519
0.7800744155050814,0.9433604717254639
0.7899747320486478,0.9438332557678223
0.7998500583106569,0.9434967517852784
0.8097309379685678,0.9439606189727783
0.8195590603654135,0.9433836221694947
0.8294066196479147,0.943189287185669
0.8393013827955795,0.943471884727478
0.8491350585883267,0.942955732345581
0.858982617870828,0.9429249167442322
0.8687232742822236,0.9428180694580078
0.8784875326262009,0.9428457140922546
0.8882823346476371,0.943192994594574
0.897989670683623,0.9433049917221069
0.9076650746931749,0.9437937498092651
0.9173460320986283,0.9423654794692993
0.9270478147387127,0.9428650736808777
0.9366774032320764,0.9424483060836792
0.9462389626256456,0.9420272707939148
0.9558616093741323,0.9421877384185791
0.9653981784861443,0.9416036963462829
0.9748903204309435,0.9421119689941406
0.9841950352640639,0.9422480940818787
0.9929707891375577,0.9385502576828003
