root,model,unixTime,iteration,rating,
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,b6b8fb81-bc01-409e-a835-4a67cd990676,1611850751,0,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,bb879d9c-29c8-4496-bb96-bca1855f0a02,1611850753,0,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,9caa4c89-c24e-4bf0-a664-1e9c9fa768df,1611850754,0,5
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,bd947818-7e36-416f-96f7-e49ccce1bcdd,1611850755,0,3
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,afbca47e-5cf2-4cfa-86da-562221a081ac,1611850849,1,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,08cb2804-86a2-45c7-98a8-6fe473c71f94,1611850850,1,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,53581f3a-3961-4243-b376-e535ccb9d020,1611850850,1,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,20be6a5e-a1b0-43f0-a8d1-dfe2bc038a48,1611850850,1,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,fb4ce828-adb8-4e90-a66b-45369d2c3563,1611850873,2,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,35e829ae-3867-4801-a51b-693dc1c01dde,1611850873,2,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,7d15193e-352c-40ce-aff2-0d50df84a84f,1611850874,2,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,4252f206-b000-4a50-a6a5-68cd6b11e619,1611850874,2,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,8b0b76e1-0b0c-410a-a1ea-3483dbcfd2be,1611850892,3,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,a38d63e7-a502-40d4-ac6f-ac6607ecf4d7,1611850892,3,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,20f9a34e-9d53-49ac-8e57-ed4c94eab089,1611850892,3,5
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,e0b0ee16-74b9-4410-9af5-a995d5d210ae,1611850892,3,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,4526ccf5-14e2-4551-a739-8eb67efecd4e,1611851173,4,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,2eb57882-eaa6-4141-8f24-b7a1b42814c8,1611851173,4,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,e3c928cd-0b56-461d-868a-088b301d47f8,1611851174,4,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,7aca8c24-5d56-4148-bf20-0998a4e14a57,1611851174,4,5
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,99eef18e-f0c4-4548-a613-5274dfe007ee,1611851225,5,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,cc27e526-32d7-40c8-90bf-e75d12c1b34f,1611851225,5,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,a8b9d9a9-6315-43b8-89a2-f1dcdf35c1d0,1611851225,5,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,298546bd-045f-41e2-9bd8-56fde35cc157,1611851225,5,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,45cc7075-a94f-4cfb-a743-ea34c9ef01d6,1611851254,6,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,3b20da08-2d48-4f36-9535-e0a716c8d301,1611851254,6,5
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,a56f2bc2-fcf0-49fc-a403-b2a4c2aa3dbc,1611851254,6,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,76b4fce7-ad6c-47d8-a4d8-5dc4a3e4b8e1,1611851254,6,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,fab252fd-ffee-4703-be61-1d22497445cf,1611851379,7,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,af220c38-b675-4eda-a7e8-f2de91ace41e,1611851379,7,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,4089156b-609c-42ef-b281-c8c598b17b08,1611851379,7,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,cf3e9255-3663-442f-bc22-7511d337cfac,1611851379,7,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,e23119f0-1f3e-46b0-86fc-c6ecb9f8c266,1611851395,8,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,0fdf7d3c-34cd-4c7c-82f9-f136203b7ce9,1611851395,8,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,7ea0874d-8405-46c8-974c-716ca192c996,1611851396,8,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,964741db-f6cb-451a-99c5-8f747a932818,1611851396,8,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,d302c9b3-f0de-41dd-a387-266bb0e8727b,1611851410,9,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,22a17320-c568-4df0-8c41-56e6a28b6606,1611851410,9,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,8d9f2dc4-1508-42f1-9c45-f2bedbb8f02f,1611851410,9,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,2f8a4cc9-d533-484e-b38d-dd4ae1a65694,1611851411,9,0
75ea0ac8-5584-4c89-b4f3-d5972ced14ff,a409a359-cf88-4509-bc75-1d1b3d414f9c,1611851428,10,0
