root,model,unixTime,iteration,rating,
921f50e8-f995-486b-bb78-f82558cd55da,dd446c1c-427c-4c72-a054-46018f297df2,1582985820,0,0
921f50e8-f995-486b-bb78-f82558cd55da,11ba8a6b-557d-4bf7-82a2-3989f075d472,1582986138,0,0
921f50e8-f995-486b-bb78-f82558cd55da,895eb6e6-6f1a-4f9b-a4e1-b756ebbf0fd0,1582986348,0,0
921f50e8-f995-486b-bb78-f82558cd55da,8c441d4d-5fdd-4d4d-8b71-d8bc29fa22cb,1582986646,0,0
921f50e8-f995-486b-bb78-f82558cd55da,2fc1a100-3482-462b-b6f1-267f99c1e9b6,1582992586,1,0
921f50e8-f995-486b-bb78-f82558cd55da,1ee414a9-6927-4d0a-a157-8028e77b6d56,1582992616,1,4
921f50e8-f995-486b-bb78-f82558cd55da,3877417c-2494-4918-bff3-0048d16e47c7,1582992628,1,3
921f50e8-f995-486b-bb78-f82558cd55da,a204b2c6-c5d0-4ff0-9470-c2614145c047,1582992698,1,2
921f50e8-f995-486b-bb78-f82558cd55da,a9758460-345c-441f-b437-c01f821ced86,1582997706,2,0
921f50e8-f995-486b-bb78-f82558cd55da,ac84461f-7b5b-499c-b8f5-1061b235e3fe,1582997724,2,2
921f50e8-f995-486b-bb78-f82558cd55da,db292c13-0794-4601-9cee-3ffaaa3986f4,1582997738,2,2
921f50e8-f995-486b-bb78-f82558cd55da,dc61d5ed-0563-4a9e-af22-8cd1432560b9,1582997764,2,4
921f50e8-f995-486b-bb78-f82558cd55da,9a1fc283-c3e3-4ba1-bb6a-4cc168946045,1582997888,3,0
921f50e8-f995-486b-bb78-f82558cd55da,92efb521-02ad-4800-9878-b430798d5e3d,1582997888,3,0
921f50e8-f995-486b-bb78-f82558cd55da,f77e45ee-db85-49c8-af92-31883554db26,1582997892,3,1
921f50e8-f995-486b-bb78-f82558cd55da,d023ada2-b5a9-4123-bfac-ac6d1f70aac6,1582997918,3,3
921f50e8-f995-486b-bb78-f82558cd55da,9fd901d4-3c92-4373-909a-dfed4c535a5e,1582998224,4,4
921f50e8-f995-486b-bb78-f82558cd55da,0490b56d-8e64-4fd0-8255-57a6c34d4ded,1582998266,4,3
921f50e8-f995-486b-bb78-f82558cd55da,a8fb89d7-b75e-4d2b-a923-e57868ed7644,1582998312,4,2
921f50e8-f995-486b-bb78-f82558cd55da,7cfc26f5-8476-4a3b-8deb-fdcbd15b229c,1582998336,4,1
921f50e8-f995-486b-bb78-f82558cd55da,0fefe794-f59a-4546-9501-e3811233809e,1582998502,5,0
921f50e8-f995-486b-bb78-f82558cd55da,c484d354-1660-48ac-8056-fb9194a5bd13,1582998534,5,4
921f50e8-f995-486b-bb78-f82558cd55da,3c02a32f-4912-46df-8512-52c961299d80,1582998560,5,2
921f50e8-f995-486b-bb78-f82558cd55da,aeebf79e-7528-4de0-b15c-196282b3bb13,1582998586,5,1
921f50e8-f995-486b-bb78-f82558cd55da,29871600-a161-4b5a-bd88-5027e3e50ec7,1582998732,6,0
921f50e8-f995-486b-bb78-f82558cd55da,70158246-01c2-45b9-9076-a66795afe173,1582998744,6,1
921f50e8-f995-486b-bb78-f82558cd55da,c497239d-cbb5-47e4-81bb-fc37a3cb6e8a,1582998764,6,3
921f50e8-f995-486b-bb78-f82558cd55da,ee689730-7e2a-456b-a096-d8838789f818,1582998772,6,2
921f50e8-f995-486b-bb78-f82558cd55da,4d077ed2-f5af-4b00-ac41-50d2db6d6a35,1582999648,7,4
921f50e8-f995-486b-bb78-f82558cd55da,40c29b78-35c7-41e4-9c66-e719c8c8f380,1582999652,7,3
921f50e8-f995-486b-bb78-f82558cd55da,cca141db-916e-4679-b1ef-730cfbd51e22,1582999654,7,2
921f50e8-f995-486b-bb78-f82558cd55da,123f6e37-6b92-4ad9-b64e-52024523e283,1582999690,7,1
921f50e8-f995-486b-bb78-f82558cd55da,f27380e2-605b-483b-bd8a-490d6b227aa9,1582999904,8,4
921f50e8-f995-486b-bb78-f82558cd55da,28a2459b-6c4a-40f0-9f27-ae81091c5b7c,1582999936,8,3
921f50e8-f995-486b-bb78-f82558cd55da,8a1e75a1-f003-4065-81b9-dee3a4c1e5ef,1582999942,8,2
921f50e8-f995-486b-bb78-f82558cd55da,d9062e21-2b61-4a92-a432-fe1341780ec2,1582999978,8,1
921f50e8-f995-486b-bb78-f82558cd55da,150fa642-8176-451d-9ba1-d537ae7501d7,1583000052,9,0
921f50e8-f995-486b-bb78-f82558cd55da,505dfc86-d326-41b9-9452-4b2f520238b1,1583000068,9,4
921f50e8-f995-486b-bb78-f82558cd55da,664219fa-f91d-4550-a29b-43cdc46d8255,1583000094,9,2
921f50e8-f995-486b-bb78-f82558cd55da,e3df4c9e-ff5c-4913-98e2-44da6d39b29e,1583000110,9,3
921f50e8-f995-486b-bb78-f82558cd55da,6a489ddd-d729-4b86-b13f-cd6fb49ecee7,1583000376,10,1
921f50e8-f995-486b-bb78-f82558cd55da,d81aec11-77a6-4dd9-a43b-1ce0f3e0fc32,1583000394,10,4
921f50e8-f995-486b-bb78-f82558cd55da,c44146a9-d82e-4468-b36f-55525671cbd6,1583000402,10,3
921f50e8-f995-486b-bb78-f82558cd55da,1065b16f-ce17-4657-b825-300c033b6872,1583000452,10,2
921f50e8-f995-486b-bb78-f82558cd55da,702216ab-a652-4d9c-88bb-51e86520b844,1583000654,11,3
921f50e8-f995-486b-bb78-f82558cd55da,adc0a726-990e-4b24-a529-0ca207f96ef3,1583000694,11,2
921f50e8-f995-486b-bb78-f82558cd55da,ff8ffc41-450a-4659-9798-6c772bea8f78,1583000702,11,1
921f50e8-f995-486b-bb78-f82558cd55da,c496024e-f783-46eb-9391-83fedd8956ec,1583000706,11,1
921f50e8-f995-486b-bb78-f82558cd55da,941fdcae-68e5-4a6d-8b3a-fec973e22678,1583000826,12,0
921f50e8-f995-486b-bb78-f82558cd55da,fcc95db8-9030-48aa-8527-0a1423e1a241,1583000888,12,4
921f50e8-f995-486b-bb78-f82558cd55da,5957b8b9-b1bf-4623-bedf-62d18b3da2bc,1583000904,12,3
921f50e8-f995-486b-bb78-f82558cd55da,b9d3d23f-912f-4c8c-b7e7-cfbd2c416ec6,1583000926,12,2
921f50e8-f995-486b-bb78-f82558cd55da,df64ceb8-225b-4682-89c5-ec656645b47d,1583001004,13,2
921f50e8-f995-486b-bb78-f82558cd55da,54b9db18-c0fc-40d8-a675-79628e625c70,1583001046,13,4
